order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed,feedback_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date
5351904164,98439,2024-08-06 16:26:48,2024-08-06 16:31:48,5.0,1.17,On Time,Traffic,6312641,97411107,4,The product met my expectations.,Delivery,Neutral,2024-08-06
2731829604,85333,2024-02-12 20:28:18,2024-02-12 20:25:18,-3.0,0.89,On Time,,1415437,46615831,3,"It was okay, nothing special.",Product Quality,Neutral,2024-02-12
7162485958,64568,2023-12-06 18:42:13,2023-12-06 18:42:13,0.0,2.87,On Time,,6968296,75081265,4,Highly recommended!,Customer Service,Positive,2023-12-06
4830502113,8022,2024-01-26 15:02:09,2024-01-26 15:01:09,-1.0,2.76,On Time,,6819722,89867195,3,"Average experience, could improve.",App Experience,Neutral,2024-01-26
9797013595,35734,2024-05-16 00:14:43,2024-05-16 00:23:43,9.0,3.93,Slightly Delayed,Traffic,8560926,80571942,4,Very happy with the service!,App Experience,Positive,2024-05-16
9487843345,82632,2024-06-11 06:35:15,2024-06-11 06:39:15,4.0,2.95,On Time,Traffic,2904408,23794330,4,The product met my expectations.,Customer Service,Neutral,2024-06-11
2148242015,13676,2023-05-01 00:04:24,2023-05-01 00:33:24,29.0,4.21,Significantly Delayed,Traffic,6260794,39093069,3,The order was incorrect.,Customer Service,Negative,2023-05-01
7465258008,63335,2023-10-25 21:34:48,2023-10-25 21:48:48,14.0,2.88,Slightly Delayed,Traffic,3449473,51503088,4,Very happy with the service!,Delivery,Positive,2023-10-25
8875274470,54978,2024-04-20 16:38:48,2024-04-20 17:03:48,25.0,1.03,Significantly Delayed,Traffic,9676654,57102800,5,Great prices and fast delivery!,Product Quality,Positive,2024-04-20
7049717910,10931,2024-05-11 05:58:42,2024-05-11 05:56:42,-2.0,0.83,On Time,,5646360,44410149,5,Customer service was very helpful.,Customer Service,Positive,2024-05-11
4829897426,93475,2023-06-05 01:10:37,2023-06-05 01:07:37,-3.0,3.29,On Time,,5287611,25587553,3,The product met my expectations.,Product Quality,Neutral,2023-06-05
3532186218,34900,2023-08-08 14:15:04,2023-08-08 14:16:04,1.0,4.85,On Time,Traffic,9208286,24456825,2,The order was incorrect.,App Experience,Negative,2023-08-08
6897674900,5998,2024-05-13 13:08:01,2024-05-13 13:05:01,-3.0,2.32,On Time,,5501470,79592021,2,Product was damaged during delivery.,Delivery,Negative,2024-05-13
163895717,45284,2023-11-02 05:01:21,2023-11-02 04:58:21,-3.0,2.3,On Time,,2201588,61982521,5,Good selection of products.,Product Quality,Positive,2023-11-02
9857592403,36569,2023-10-24 11:51:41,2023-10-24 11:55:41,4.0,4.17,On Time,Traffic,4995551,84275450,2,I had a bad experience.,Product Quality,Negative,2023-10-24
2521197661,49637,2024-02-20 00:48:46,2024-02-20 01:05:46,17.0,0.86,Significantly Delayed,Traffic,3365462,13251137,4,"Overall good experience, thank you!",Delivery,Positive,2024-02-20
488314125,60702,2023-04-05 18:28:51,2023-04-05 18:41:51,13.0,3.13,Slightly Delayed,Traffic,528097,5716817,4,Good selection of products.,Delivery,Positive,2023-04-05
5073549838,20915,2024-04-28 08:15:04,2024-04-28 08:19:04,4.0,1.01,On Time,Traffic,8894946,75082508,4,"Average experience, could improve.",Product Quality,Neutral,2024-04-28
6399568661,45002,2023-12-17 21:19:56,2023-12-17 21:18:56,-1.0,3.42,On Time,,7585061,82594354,5,"Excellent quality, will buy again!",App Experience,Positive,2023-12-17
3672658084,66143,2024-05-10 14:07:48,2024-05-10 14:07:48,0.0,3.4,On Time,,2095888,48228547,4,"Overall good experience, thank you!",Delivery,Positive,2024-05-10
8273236145,8874,2024-09-02 16:06:41,2024-09-02 16:08:41,2.0,3.75,On Time,Traffic,324284,85763665,3,"Average experience, could improve.",Delivery,Neutral,2024-09-02
3411233779,33913,2024-04-13 23:22:45,2024-04-13 23:18:45,-4.0,1.67,On Time,,4804085,79991320,4,Items were in perfect condition.,App Experience,Positive,2024-04-13
8024667539,26395,2024-07-22 06:12:11,2024-07-22 06:24:11,12.0,1.85,Slightly Delayed,Traffic,1117369,31622158,2,Product was damaged during delivery.,Product Quality,Negative,2024-07-22
6112199794,75415,2024-09-21 21:00:43,2024-09-21 21:06:43,6.0,4.43,Slightly Delayed,Traffic,8230467,77086539,5,"Overall good experience, thank you!",App Experience,Positive,2024-09-21
9484473160,38707,2023-04-25 21:44:46,2023-04-25 21:53:46,9.0,2.47,Slightly Delayed,Traffic,3317785,21456226,3,Delivery was late and I was unhappy.,Product Quality,Negative,2023-04-25
9729709418,43891,2023-03-30 05:38:05,2023-03-30 05:33:05,-5.0,4.73,On Time,,1657911,45323391,3,"It was okay, nothing special.",Product Quality,Neutral,2023-03-30
7900224799,45482,2024-07-03 05:12:31,2024-07-03 05:25:31,13.0,1.48,Slightly Delayed,Traffic,9323347,68692574,3,Items were missing from my order.,App Experience,Negative,2024-07-03
1821414490,55493,2024-10-21 07:45:08,2024-10-21 07:44:08,-1.0,0.92,On Time,,1001453,75632045,5,Great prices and fast delivery!,Delivery,Positive,2024-10-21
5813507399,13303,2024-04-15 09:21:04,2024-04-15 09:16:04,-5.0,2.37,On Time,,6467390,76019750,4,Good selection of products.,App Experience,Positive,2024-04-15
3928003125,40065,2023-12-07 13:43:43,2023-12-07 13:58:43,15.0,1.46,Slightly Delayed,Traffic,7156357,53636086,3,Not worth the price I paid.,App Experience,Negative,2023-12-07
5271866987,15044,2024-08-27 01:45:03,2024-08-27 01:43:03,-2.0,2.84,On Time,,7151992,10562528,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-08-27
9794537731,23014,2023-05-27 13:10:31,2023-05-27 13:13:31,3.0,3.02,On Time,Traffic,8681897,85869195,4,"Excellent quality, will buy again!",Customer Service,Positive,2023-05-27
4852718488,71839,2024-04-29 20:57:44,2024-04-29 20:56:44,-1.0,3.31,On Time,,6852774,71902700,5,Will definitely order again.,Product Quality,Positive,2024-04-29
8300546273,80645,2023-09-05 10:27:24,2023-09-05 10:29:24,2.0,1.58,On Time,Traffic,569515,13796199,4,Great prices and fast delivery!,Delivery,Positive,2023-09-05
976104194,65001,2024-05-07 22:16:34,2024-05-07 22:46:34,30.0,0.78,Significantly Delayed,Traffic,9525031,6061349,2,The packaging was poor.,Product Quality,Negative,2024-05-07
5373961125,72609,2024-11-01 04:01:48,2024-11-01 04:06:48,5.0,2.88,On Time,Traffic,9695621,57081917,3,Not worth the price I paid.,App Experience,Negative,2024-11-01
6056126973,84012,2024-07-02 22:45:53,2024-07-02 22:45:53,0.0,3.31,On Time,,8141929,48765625,3,Delivery was late and I was unhappy.,App Experience,Negative,2024-07-02
6352881332,21808,2024-01-22 23:20:41,2024-01-22 23:24:41,4.0,3.03,On Time,Traffic,5776932,80517784,4,Will definitely order again.,Customer Service,Positive,2024-01-22
1643234106,63857,2024-09-12 04:06:26,2024-09-12 04:21:26,15.0,4.22,Slightly Delayed,Traffic,5434624,37691544,2,Customer service was not helpful.,Product Quality,Negative,2024-09-12
8697966993,45795,2024-03-02 06:00:49,2024-03-02 06:22:49,22.0,2.95,Significantly Delayed,Traffic,5453100,85869195,4,Good selection of products.,Customer Service,Positive,2024-03-02
2276061263,25181,2024-10-06 17:12:05,2024-10-06 17:12:05,0.0,1.18,On Time,,8057176,83701325,3,I had a bad experience.,Customer Service,Negative,2024-10-06
4045613782,29650,2023-08-09 08:36:43,2023-08-09 08:41:43,5.0,2.23,On Time,Traffic,6846846,61763552,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2023-08-09
2959828441,80243,2024-03-15 18:13:14,2024-03-15 18:17:14,4.0,1.62,On Time,Traffic,5208877,9987182,4,Will definitely order again.,Customer Service,Positive,2024-03-15
3514589876,24168,2023-10-17 21:20:10,2023-10-17 21:20:10,0.0,4.1,On Time,,2410464,59620534,4,"Average experience, could improve.",App Experience,Neutral,2023-10-17
9444081952,88637,2023-11-27 01:16:59,2023-11-27 01:19:59,3.0,1.4,On Time,Traffic,9081630,72576730,2,Items were missing from my order.,Product Quality,Negative,2023-11-27
8183959589,80408,2023-12-16 14:41:59,2023-12-16 14:45:59,4.0,1.58,On Time,Traffic,6598543,26752630,1,Product was damaged during delivery.,App Experience,Negative,2023-12-16
1712832927,60377,2024-03-16 02:36:19,2024-03-16 02:50:19,14.0,0.78,Slightly Delayed,Traffic,450610,5228136,4,Customer service was very helpful.,Delivery,Positive,2024-03-16
8162867215,53830,2024-08-24 15:45:13,2024-08-24 15:50:13,5.0,2.71,On Time,Traffic,8349571,25713335,1,Customer service was not helpful.,App Experience,Negative,2024-08-24
4160230443,41222,2024-04-15 04:13:39,2024-04-15 04:18:39,5.0,2.46,On Time,Traffic,4285730,87889031,4,"Average experience, could improve.",Product Quality,Neutral,2024-04-15
9787535949,20817,2023-04-02 14:17:48,2023-04-02 14:27:48,10.0,1.96,Slightly Delayed,Traffic,4809263,57340963,4,Good selection of products.,App Experience,Positive,2023-04-02
3423995261,50959,2023-05-06 21:50:32,2023-05-06 21:54:32,4.0,3.39,On Time,Traffic,28432,75928073,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-05-06
1523343168,41110,2024-07-21 19:08:11,2024-07-21 19:12:11,4.0,4.56,On Time,Traffic,3839071,80862136,4,Very happy with the service!,Customer Service,Positive,2024-07-21
1948066291,33207,2024-10-02 22:12:43,2024-10-02 22:15:43,3.0,3.15,On Time,Traffic,4319977,61320989,4,"Overall good experience, thank you!",Customer Service,Positive,2024-10-02
2021361582,88680,2024-05-20 13:48:16,2024-05-20 14:04:16,16.0,0.61,Significantly Delayed,Traffic,5463524,99695529,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-05-20
7491420331,81340,2024-05-22 03:30:45,2024-05-22 03:38:45,8.0,3.25,Slightly Delayed,Traffic,4356872,27504517,3,I had a bad experience.,Delivery,Negative,2024-05-22
994840771,22900,2023-10-15 23:11:35,2023-10-15 23:25:35,14.0,3.72,Slightly Delayed,Traffic,7878663,85088479,4,Customer service was very helpful.,Product Quality,Positive,2023-10-15
6277344634,98138,2024-07-23 19:33:11,2024-07-23 19:55:11,22.0,2.48,Significantly Delayed,Traffic,4857169,11202130,2,Customer service was not helpful.,Customer Service,Negative,2024-07-23
4092653338,30910,2024-04-24 14:26:22,2024-04-24 14:21:22,-5.0,4.63,On Time,,1942072,13604883,1,Delivery was late and I was unhappy.,Customer Service,Negative,2024-04-24
7213712604,25295,2023-11-17 07:16:37,2023-11-17 07:12:37,-4.0,2.8,On Time,,6124518,49433260,1,The order was incorrect.,Delivery,Negative,2023-11-17
7326709115,46549,2023-11-26 00:54:32,2023-11-26 01:01:32,7.0,3.53,Slightly Delayed,Traffic,7931562,22800586,4,Will definitely order again.,Product Quality,Positive,2023-11-26
9419789569,54029,2024-07-17 10:53:23,2024-07-17 10:53:23,0.0,2.48,On Time,,2043914,8733344,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-07-17
5388191488,38734,2024-03-31 04:07:25,2024-03-31 04:19:25,12.0,0.6,Slightly Delayed,Traffic,2626791,74735607,4,"Average experience, could improve.",Delivery,Neutral,2024-03-31
9065873433,61365,2023-10-23 19:27:27,2023-10-23 19:37:27,10.0,2.06,Slightly Delayed,Traffic,4501779,32635818,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,2023-10-23
4627342297,47725,2023-08-28 11:01:50,2023-08-28 11:06:50,5.0,2.44,On Time,Traffic,8855501,88843865,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-08-28
4286971111,7124,2024-05-27 03:36:40,2024-05-27 03:31:40,-5.0,1.8,On Time,,7639568,469006,3,Customer service was not helpful.,App Experience,Negative,2024-05-27
645282074,19843,2023-05-25 23:55:35,2023-05-25 23:54:35,-1.0,0.88,On Time,,5453353,13265605,3,"Average experience, could improve.",Delivery,Neutral,2023-05-25
7260939789,13059,2023-10-28 13:55:51,2023-10-28 14:00:51,5.0,1.1,On Time,Traffic,5467505,39999278,4,"It was okay, nothing special.",App Experience,Neutral,2023-10-28
1716322448,66774,2023-09-06 16:23:18,2023-09-06 16:26:18,3.0,4.92,On Time,Traffic,8701014,95873651,2,Delivery was late and I was unhappy.,Delivery,Negative,2023-09-06
4293959647,72576,2023-10-03 21:34:36,2023-10-03 21:33:36,-1.0,2.09,On Time,,5336879,820740,2,The order was incorrect.,Product Quality,Negative,2023-10-03
3331935300,14328,2023-06-15 21:54:22,2023-06-15 21:56:22,2.0,1.12,On Time,Traffic,6453103,29095552,1,Items were missing from my order.,Delivery,Negative,2023-06-15
1775389576,59128,2024-03-10 06:53:09,2024-03-10 06:52:09,-1.0,0.67,On Time,,3958853,15830066,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-03-10
8194774262,19069,2024-10-06 06:52:32,2024-10-06 07:02:32,10.0,3.25,Slightly Delayed,Traffic,9085939,46836361,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,2024-10-06
3615279775,33091,2023-11-01 18:41:36,2023-11-01 18:40:36,-1.0,2.4,On Time,,2480674,61618079,3,"Average experience, could improve.",Customer Service,Neutral,2023-11-01
11467999,1908,2023-04-23 18:57:26,2023-04-23 19:11:26,14.0,0.68,Slightly Delayed,Traffic,9215137,78267238,5,Very happy with the service!,Customer Service,Positive,2023-04-23
3971267196,59116,2024-01-14 02:54:53,2024-01-14 02:58:53,4.0,2.74,On Time,Traffic,6081427,8536503,4,Customer service was very helpful.,Customer Service,Positive,2024-01-14
1584863963,70947,2024-07-21 18:31:06,2024-07-21 18:48:06,17.0,3.64,Significantly Delayed,Traffic,5150934,61877649,4,"Average experience, could improve.",Customer Service,Neutral,2024-07-21
1557893814,60172,2024-04-02 13:01:33,2024-04-02 13:05:33,4.0,1.85,On Time,Traffic,761648,75244116,2,Product was damaged during delivery.,Delivery,Negative,2024-04-02
8172695964,52140,2024-07-07 09:36:06,2024-07-07 09:38:06,2.0,2.43,On Time,Traffic,2681578,45323391,3,"Average experience, could improve.",Customer Service,Neutral,2024-07-07
7462800868,39973,2023-10-19 17:44:14,2023-10-19 18:12:14,28.0,1.77,Significantly Delayed,Traffic,9942145,93127511,4,Very fresh and well-packaged.,Customer Service,Positive,2023-10-19
5438961669,67068,2024-09-10 05:38:18,2024-09-10 05:55:18,17.0,2.1,Significantly Delayed,Traffic,7353695,37245065,5,Very fresh and well-packaged.,App Experience,Positive,2024-09-10
4904849001,8244,2023-11-30 06:00:13,2023-11-30 06:05:13,5.0,4.42,On Time,Traffic,4236291,93563435,2,The order was incorrect.,Product Quality,Negative,2023-11-30
4816980820,28954,2023-03-27 20:41:31,2023-03-27 20:59:31,18.0,2.31,Significantly Delayed,Traffic,4219382,52613657,4,Great prices and fast delivery!,Product Quality,Positive,2023-03-27
9004078716,60691,2023-08-21 08:57:05,2023-08-21 08:57:05,0.0,4.57,On Time,,8580133,55552600,1,Taste was not as expected.,Product Quality,Negative,2023-08-21
8350353728,73339,2024-01-25 08:18:43,2024-01-25 08:23:43,5.0,1.62,On Time,Traffic,2841833,25585013,1,Taste was not as expected.,Customer Service,Negative,2024-01-25
1204084245,55802,2023-09-26 01:48:11,2023-09-26 02:04:11,16.0,4.5,Significantly Delayed,Traffic,9049506,1342184,3,Customer service was not helpful.,Product Quality,Negative,2023-09-26
4142209897,6857,2023-09-07 20:15:27,2023-09-07 20:15:27,0.0,3.27,On Time,,3239235,44557943,3,Not worth the price I paid.,Delivery,Negative,2023-09-07
125551624,16319,2024-08-12 21:44:30,2024-08-12 21:44:30,0.0,1.09,On Time,,49570,14693393,5,Good selection of products.,Customer Service,Positive,2024-08-12
9970545044,81093,2023-08-08 22:38:41,2023-08-08 22:43:41,5.0,1.76,On Time,Traffic,2719090,22931642,1,Not worth the price I paid.,App Experience,Negative,2023-08-08
7976032064,39126,2024-05-03 16:16:32,2024-05-03 16:18:32,2.0,4.57,On Time,Traffic,3002219,72946405,2,Taste was not as expected.,Customer Service,Negative,2024-05-03
8691567542,87207,2024-06-27 09:05:11,2024-06-27 09:10:11,5.0,1.06,On Time,Traffic,2801569,41640262,2,The packaging was poor.,Customer Service,Negative,2024-06-27
3592747590,92032,2024-04-24 12:29:13,2024-04-24 12:58:13,29.0,3.76,Significantly Delayed,Traffic,1302585,12755730,2,I had a bad experience.,Customer Service,Negative,2024-04-24
7495753437,20625,2023-06-02 00:45:35,2023-06-02 00:45:35,0.0,1.06,On Time,,8597123,4758426,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-06-02
3965847120,60885,2023-05-05 15:09:43,2023-05-05 15:11:43,2.0,4.21,On Time,Traffic,5871103,80761521,4,Highly recommended!,App Experience,Positive,2023-05-05
9365984533,40460,2024-06-25 20:02:13,2024-06-25 19:59:13,-3.0,4.34,On Time,,4879303,89704218,5,Very happy with the service!,Product Quality,Positive,2024-06-25
2948242102,55456,2023-10-12 15:14:53,2023-10-12 15:12:53,-2.0,4.57,On Time,,5549223,13189939,5,Good selection of products.,Customer Service,Positive,2023-10-12
6161193691,22997,2023-05-30 13:55:08,2023-05-30 13:50:08,-5.0,2.46,On Time,,695372,55693909,4,Good selection of products.,App Experience,Positive,2023-05-30
5964122835,98433,2024-03-29 18:29:05,2024-03-29 18:26:05,-3.0,4.54,On Time,,3768358,14006996,5,"Overall good experience, thank you!",App Experience,Positive,2024-03-29
8879377902,61662,2024-03-09 06:26:43,2024-03-09 06:21:43,-5.0,3.82,On Time,,2548472,61320989,3,The product met my expectations.,Customer Service,Neutral,2024-03-09
8158068874,93613,2024-07-25 20:41:13,2024-07-25 20:55:13,14.0,4.01,Slightly Delayed,Traffic,3624049,64403005,5,Highly recommended!,Customer Service,Positive,2024-07-25
7039570964,40041,2024-04-13 03:30:23,2024-04-13 03:42:23,12.0,0.52,Slightly Delayed,Traffic,4172409,68941950,5,Highly recommended!,Customer Service,Positive,2024-04-13
5482913265,84976,2024-08-08 15:30:48,2024-08-08 15:41:48,11.0,0.61,Slightly Delayed,Traffic,4523289,88324928,4,"Average experience, could improve.",App Experience,Neutral,2024-08-08
1018255782,35907,2024-09-08 06:25:07,2024-09-08 06:45:07,20.0,2.48,Significantly Delayed,Traffic,5363730,2219590,4,"It was okay, nothing special.",Product Quality,Neutral,2024-09-08
8441505853,58002,2023-11-10 08:31:55,2023-11-10 08:33:55,2.0,3.69,On Time,Traffic,1479616,48409448,5,Very fresh and well-packaged.,App Experience,Positive,2023-11-10
3850018395,42851,2023-06-09 20:45:07,2023-06-09 21:00:07,15.0,1.25,Slightly Delayed,Traffic,9028098,57674875,3,"It was okay, nothing special.",App Experience,Neutral,2023-06-09
4884197611,4714,2023-04-19 19:23:09,2023-04-19 19:48:09,25.0,4.29,Significantly Delayed,Traffic,3226423,28173165,3,The order was incorrect.,Product Quality,Negative,2023-04-19
5321849748,43163,2024-03-01 00:33:24,2024-03-01 00:28:24,-5.0,2.69,On Time,,2894458,84468124,4,Items were in perfect condition.,Customer Service,Positive,2024-03-01
9808738347,81334,2024-03-28 23:53:11,2024-03-28 23:50:11,-3.0,2.79,On Time,,2454880,7728406,4,Very happy with the service!,Product Quality,Positive,2024-03-28
8727249149,16796,2023-06-27 00:38:22,2023-06-27 00:35:22,-3.0,2.27,On Time,,8629527,35826539,3,The product met my expectations.,App Experience,Neutral,2023-06-27
2772154780,74237,2024-07-18 14:52:59,2024-07-18 14:51:59,-1.0,0.69,On Time,,270589,50899600,5,"Excellent quality, will buy again!",Customer Service,Positive,2024-07-18
9128056381,95005,2024-06-10 07:32:02,2024-06-10 07:32:02,0.0,0.84,On Time,,7304927,98691989,1,Very disappointed with the quality.,Delivery,Negative,2024-06-10
4461463308,43141,2023-06-16 08:11:25,2023-06-16 08:11:25,0.0,1.16,On Time,,7791478,81352781,3,The product met my expectations.,App Experience,Neutral,2023-06-16
